logFC	logCPM	LR	PValue	FDR
AT5G22500	0.449925752257312	4.31930510566461	2.40148076160116	0.121220459187966	0.799662496163192
AT2G39570	-0.63565400048917	7.01268748923823	2.4014359012433	0.121223935071539	0.799662496163192
AT2G27400	0.423027026512078	1.51200711956718	2.40085254374856	0.121269145006797	0.799662496163192
AT4G20362	-0.428583066295418	1.4710765584478	2.4008072842596	0.121272653377074	0.799662496163192
AT1G68080	-0.334384929973599	2.76164149753561	2.39921621273192	0.121396059635081	0.800100983663846
AT3G53290	-0.554344315589139	2.8813586970568	2.39916420318879	0.121400095933152	0.800100983663846
AT3G54880	-0.556781642501153	5.41575165782676	2.39862661210396	0.121441825411069	0.800175159301992
AT1G55390	1.09630999555607	-0.265417406878868	2.3982304586796	0.121472586234119	0.800177043840762
AT4G29170	-0.314136998676232	2.92355956221656	2.39699900833993	0.121568261981015	0.800420202125765
AT4G29440	-0.277259254027177	5.93364384472933	2.3964662516847	0.121609679614472	0.800420202125765
AT4G10350	-0.532067446495585	1.24298521893365	2.39579864333898	0.121661602983966	0.800420202125765
AT2G41990	-0.730689063186302	0.394952093611012	2.39536563281459	0.121695293598673	0.800420202125765
AT1G15040	-0.844839174605054	4.38413996884068	2.39467826478779	0.121748795872609	0.800420202125765
AT4G08515	-0.629093864727324	-0.283271752930243	2.39444996502965	0.121766571678206	0.800420202125765
AT1G74170	0.297705659856469	4.65810771228671	2.39335881871241	0.1218515699186	0.800420202125765
AT1G11790	0.442741043268513	4.03290847474433	2.39283108881769	0.121892702676884	0.800420202125765
AT3G57760	-0.40262780889454	4.01137873171949	2.39278087331691	0.121896617416711	0.800420202125765
AT5G18600	0.64805855300706	3.01635957226271	2.39250854925874	0.121917849899085	0.800420202125765
AT4G12040	-0.309156682939098	6.92053587955967	2.39248109093268	0.121919990989323	0.800420202125765
AT4G01440	-0.502810465352052	3.42385878203065	2.39239607560026	0.121926620408601	0.800420202125765
AT1G12040	0.655490894103863	3.81981031818172	2.3921747143259	0.121943883836892	0.800420202125765
AT1G47220	-0.999702489702162	-3.4229104948182	2.39158943880506	0.121989541108335	0.800420202125765
AT2G20170	0.663005706886467	0.347030107135284	2.39070147916412	0.122058846921583	0.800420202125765
AT2G26410	0.828064052918261	0.769046602124213	2.39066454824761	0.122061730348399	0.800420202125765
AT3G11280	0.369120870603632	5.85040362881673	2.39045330039244	0.122078225236483	0.800420202125765
AT3G05480	-0.452846911033614	0.411915206462847	2.39034302314235	0.122086837008126	0.800420202125765
AT2G24140	-0.574662263763862	0.682622533640549	2.39031921003359	0.12208869670997	0.800420202125765
AT5G19360	-0.391667903792041	1.9980107308564	2.38963442402218	0.122142189005473	0.800571007667672
AT5G40300	0.309211965115445	4.04861387121975	2.38786085396476	0.122280852887022	0.800858415809699
AT3G26922	-0.368485893292845	2.80868553698475	2.3871644692089	0.122335346386415	0.800858415809699
AT3G45770	0.270116890652206	5.19517727583669	2.38708485809065	0.122341577830547	0.800858415809699
AT4G06255	0.698515590982808	-3.24716218787798	2.38685749519575	0.122359376267478	0.800858415809699
AT1G53280	0.301280703959156	5.7602399277735	2.38684110534348	0.122360659409905	0.800858415809699
AT5G12410	-0.300633503375429	5.40117030810148	2.38673402358769	0.122369043082931	0.800858415809699
AT5G22170	-0.838642393556557	-1.29334036340923	2.38585237271558	0.122438093742267	0.801065762930936
AT2G40205	-0.639298676424251	0.708756128015963	2.38555054820063	0.122461742484091	0.801065762930936
AT1G27730	-0.425763720728342	10.5603229720317	2.38406588383077	0.12257814359405	0.801627476052049
AT2G16440	-0.302130164989208	3.98931384491727	2.38350330756119	0.122622282922938	0.801716454857463
AT1G07473	-0.520151546928911	-1.04264506687903	2.3830591237924	0.122657145715129	0.801744753557916
AT5G18560	-0.843689589691603	-1.51173619562031	2.38225576688139	0.122720226968283	0.801833809656659
AT1G55340	-0.322471284839611	4.49038768617561	2.38210784501881	0.122731846022398	0.801833809656659
AT1G33340	-0.437331133823745	2.56771297011771	2.38169328461505	0.122764415660784	0.801847080100798
AT3G61420	-0.504115849937033	4.93540973460669	2.38114339135515	0.122807632420072	0.801929869299635
AT5G41040	0.537621830254747	5.87868098689899	2.38049251807183	0.122858807127802	0.802064569556112
AT5G01910	-0.576139577864907	2.30191451954516	2.38007134206508	0.122891934564801	0.802081413340289
AT5G66052	-1.05548717972169	4.42425133881959	2.37965704811575	0.122924530363485	0.802094779759945
AT2G03800	0.33852275437539	4.01034105851577	2.37878561547163	0.12299312420542	0.802237385737506
AT3G15720	-0.478877093818982	1.46575186257017	2.37837905196947	0.123025140920467	0.802237385737506
AT5G12130	-0.280080682131529	6.16920865015508	2.37801060852112	0.123054163682732	0.802237385737506
AT1G31790	-0.384502363347962	1.55841808536065	2.37782739518433	0.123068598459484	0.802237385737506
AT4G19038	-0.810080831590276	-2.50070645419382	2.37589504654987	0.123220956304655	0.802995400356121
AT3G07095	-1.52406705623363	-3.37897155582591	2.37502177502683	0.123289878867291	0.802995400356121
AT5G59140	0.280554820522832	5.10569105215929	2.37427818991094	0.123348599708101	0.802995400356121
AT4G11020	1.6380023884139	-3.85319008126817	2.37396326713607	0.123373478481848	0.802995400356121
AT1G15420	-0.411401934991108	4.8523587085595	2.37392051283782	0.123376856483632	0.802995400356121
AT2G18370	0.585637990868093	5.4657542581591	2.37385415020131	0.123382099975053	0.802995400356121
AT5G07255	0.760433462205576	-3.14127478774347	2.37334171501098	0.123422597193548	0.802995400356121
AT2G40900	-0.495081259367824	4.23187285872767	2.37325388036705	0.123429540154523	0.802995400356121
AT2G46830	-0.51266237266535	2.82400636761848	2.3722902209679	0.123505741865758	0.803292113987916
AT5G62370	-0.991855148159845	3.58304512283889	2.37084977816289	0.123619742758075	0.803677171680647
AT4G36570	0.500794389880289	4.87054226105972	2.37076873141075	0.12362616050646	0.803677171680647
AT3G07495	-0.868502062448506	-0.468047715544355	2.36932134302459	0.123740835343515	0.804038497294178
AT4G38460	0.292154623266399	5.58756418342896	2.36910254277593	0.123758180893879	0.804038497294178
AT2G22980	-1.09122097604031	4.82742536602668	2.3687587407903	0.123785441500895	0.804038497294178
AT1G53660	-0.533387961207698	0.702002426774809	2.3685218460429	0.123804229141195	0.804038497294178
AT5G17440	-0.273172976118365	5.64869822643385	2.36784734456862	0.123857739818393	0.804187110388612
AT4G15540	0.381156262691137	7.23413486436243	2.36645189429737	0.123968527529001	0.804517890743175
AT2G08450	0.531711981482628	-1.09833101844491	2.36643379025891	0.123969965569063	0.804517890743175
AT1G06593	-0.994250760739143	-4.08417380329351	2.36550030319594	0.124044139418198	0.804800338202033
AT5G03406	-0.31818663061181	2.77547173569142	2.36499517558643	0.124084296841337	0.804832792399999
AT3G62420	-0.338181329134354	7.56350420473408	2.36466635309984	0.124110445840256	0.804832792399999
AT1G47490	-0.281870708668887	6.32114120455625	2.36263869588817	0.124271826767483	0.805680334675013
AT5G02995	-1.03790742619853	-3.85332884584269	2.36159352430897	0.124355102805038	0.806021213120682
AT3G01450	0.443386178320868	1.85942570309832	2.36073445582778	0.124423597121748	0.80626613761741
AT5G24810	0.36125105214619	7.13528603397897	2.36031580722715	0.12445699153966	0.806283549680938
AT3G30305	-0.990942223040284	-4.33126881502081	2.35842299570312	0.124608100058484	0.806351494306045
AT4G39330	0.41391512725026	5.3691409879745	2.35789109115728	0.124650600174263	0.806351494306045
AT2G47710	0.290993548503937	6.1761740898293	2.35778477494696	0.124659096958235	0.806351494306045
AT5G00790	-1.23340349327694	-2.34752250459592	2.35763095666359	0.124671391243113	0.806351494306045
AT1G26360	-0.445370154571833	2.53995353703606	2.35753283247679	0.124679234751024	0.806351494306045
AT5G11650	-0.326521808236809	7.29016686668966	2.35730780261997	0.124697224470093	0.806351494306045
AT1G01520	-0.40954784150111	2.14743503240929	2.35722754654531	0.124703641134976	0.806351494306045
AT2G43261	-0.654204787353353	0.284236957074929	2.35687720855124	0.124731655789357	0.806351494306045
AT3G54560	-0.406886725980252	3.75618294266965	2.3565131361085	0.124760776120845	0.806351494306045
AT3G02035	0.717688512925724	-3.0626424779905	2.35608681467268	0.124794885036243	0.806351494306045
AT3G19820	-0.311887143533263	8.1580764285506	2.35595680328424	0.124805288984262	0.806351494306045
AT5G02920	-0.838572775435346	-1.4394081124718	2.35451537085314	0.124920701826345	0.806696561462045
AT5G50030	-0.442683146676729	0.0890107477814281	2.35325988018735	0.125021323260906	0.806696561462045
AT4G27250	-0.530430810487746	-1.88501288476639	2.35306381675542	0.125037044912381	0.806696561462045
AT3G09390	0.361759409047448	10.4962260872128	2.35295720231551	0.125045594879059	0.806696561462045
AT1G12840	0.296279013537414	6.94959030846889	2.35282381031154	0.12505629319262	0.806696561462045
AT5G47075	-1.3275891420709	-4.45956570420382	2.35258904002149	0.12507512472341	0.806696561462045
AT1G28360	-0.438141977477269	3.80718552875476	2.35195291992732	0.125126165392176	0.806696561462045
AT2G26420	-0.375864672995382	2.65441518303663	2.35179260069367	0.125139032652938	0.806696561462045
AT3G63320	-0.484855424860268	1.82598971345247	2.35149158643482	0.125163196102285	0.806696561462045
AT1G26450	-0.371330506258321	2.96271633778374	2.35079601454221	0.125219051880862	0.806696561462045
ATCG00660	-0.519498146756336	-0.886689097149304	2.35059816073389	0.125234944986087	0.806696561462045
AT2G22990	-0.980697487563294	6.36926559287499	2.35048811087336	0.125243785988173	0.806696561462045
AT1G65032	0.362837579012775	2.26993750621416	2.34975858419221	0.12530241102416	0.806696561462045
AT5G23730	-0.558316941402973	1.91376497019617	2.34951322263668	0.125322135221738	0.806696561462045
AT1G67780	-0.416325425022042	1.49977065035534	2.3490546214063	0.125359010644544	0.806696561462045
AT3G47570	0.413885359888544	6.36834665983114	2.34879991648268	0.125379496285006	0.806696561462045
AT1G67750	0.517930608399391	2.6846773800443	2.34850937204899	0.12540286900035	0.806696561462045
AT4G22750	0.308567622832241	4.95985382595766	2.34810116684108	0.125435715063408	0.806696561462045
AT3G47760	-0.810627284995969	0.493669014485864	2.34719321949854	0.125508806956485	0.806696561462045
AT5G33390	-0.875522929946448	-1.8224218941086	2.34718269572603	0.12550965442231	0.806696561462045
AT2G16230	-0.481337936938559	0.402717738484267	2.34673085133124	0.125546046867266	0.806696561462045
AT2G20940	0.402562958987921	2.44621522746565	2.34658871854659	0.125557496948494	0.806696561462045
AT4G19590	-0.533147380111147	-0.725704876314372	2.34618024850421	0.125590409365141	0.806696561462045
AT5G56600	0.329630779321743	4.02263655080724	2.34577723229332	0.125622891737177	0.806696561462045
AT4G11230	0.603335846768738	2.66187433488943	2.3455622626845	0.125640221714135	0.806696561462045
AT2G46270	0.31310848935665	4.73495159246571	2.34506912466253	0.12567998653867	0.806696561462045
AT1G43010	0.74184864786285	-0.271318375358443	2.34496702111305	0.125688221538684	0.806696561462045
AT1G64810	0.294377245575966	4.46760894695271	2.34393831265842	0.125771223857212	0.806834958359894
AT4G31620	-0.719943791129438	-0.461602573294388	2.34393809572939	0.125771241366761	0.806834958359894
AT4G36040	-0.487287297027451	7.32243812605372	2.34247580387751	0.125889332666228	0.807234497030089
AT1G80110	-0.357418710760932	2.95480244352795	2.34240554720863	0.125895009534151	0.807234497030089
AT5G56540	0.55457306407685	4.47752967958224	2.34126565992577	0.125987154294771	0.807628103104931
AT1G04697	-0.95158879064753	-4.11121893929713	2.33987141460092	0.126099962477307	0.807853763053922
AT1G01630	0.365448064084299	5.17018351360135	2.33956708393833	0.126124600753808	0.807853763053922
AT1G67865	0.436569651401332	4.7764621508309	2.33947863181945	0.12613176274408	0.807853763053922
AT1G26250	1.00693085360195	-0.104497707113793	2.33889275240485	0.126179212965129	0.807853763053922
AT4G37890	-0.604363664961041	-0.829942548389513	2.33873564769441	0.126191940208859	0.807853763053922
AT3G30770	-0.801528380572882	1.104927163701	2.33839817908999	0.126219283777179	0.807853763053922
AT3G53230	0.460448949464008	4.39497498029087	2.33817060636159	0.126237726694224	0.807853763053922
AT4G13270	0.267539888244602	5.02981642879507	2.33739060176977	0.126300962455043	0.808061493952742
AT3G27260	-0.301708692649668	7.39204001734185	2.33687695383708	0.126342623645492	0.808131125227693
AT4G01580	-0.619047564731185	-0.347240308710013	2.33557793465442	0.126448053290473	0.808471127374307
AT1G66590	-0.4305685752256	5.53802212315062	2.33476990083341	0.126513683444407	0.808471127374307
AT1G62850	0.314124241175032	3.97323274406758	2.33475830263468	0.126514625749471	0.808471127374307
AT5G25220	0.344627702558349	4.98802291460527	2.33411951095014	0.126566536953281	0.808471127374307
AT5G42600	-0.762412876803386	1.4042685912562	2.33362395210025	0.126606824702562	0.808471127374307
AT4G25110	0.829420042457297	4.68910200676336	2.33331305111921	0.126632107489272	0.808471127374307
AT1G01130	0.396833945752539	2.65342126726022	2.33311629373002	0.126648110903235	0.808471127374307
AT1G27340	0.293317523344335	5.01929366018739	2.33295401631284	0.126661311554697	0.808471127374307
AT4G17680	0.432594031305201	1.95713738674458	2.33281162837127	0.126672895533302	0.808471127374307
AT3G57900	-0.540268735163936	-0.597651275287639	2.33179483351481	0.126755651191865	0.80852720006304
AT4G39790	-0.574523155604619	-0.116265608119214	2.33105598182771	0.126815823127714	0.80852720006304
AT3G28180	0.353349563707767	6.91447142721421	2.33099089308689	0.126821125464481	0.80852720006304
AT1G01120	0.63036944288517	5.5723868010436	2.33059480969757	0.12685339699936	0.80852720006304
AT3G06350	0.317930631770432	6.32982830289259	2.32970872095511	0.126925625593618	0.80852720006304
AT4G37590	-0.285395360867691	5.40418673280795	2.32950881631007	0.126941926934873	0.80852720006304
AT3G44570	-0.99600428914467	-4.16320339749173	2.32834213915199	0.127037110778453	0.80852720006304
AT3G61113	0.481257514944581	0.0966878820074913	2.32811195400068	0.127055899906529	0.80852720006304
AT5G44565	0.465404383456224	3.6822378556627	2.32785427749759	0.127076936715388	0.80852720006304
AT3G63280	-0.311329964822954	3.70513242041245	2.32773029798913	0.127087059830863	0.80852720006304
AT5G65800	-0.693390178842268	-0.351424932111358	2.32731835040378	0.127120702421399	0.80852720006304
AT2G44540	-0.491963690384578	0.00692954219935722	2.32619516974034	0.127212479746264	0.80852720006304
AT4G10950	-0.65745708944992	-0.605327514762041	2.32599530956385	0.127228818443422	0.80852720006304
AT2G17640	-0.590527894421005	4.03740439986976	2.32581497778364	0.127243562685474	0.80852720006304
AT2G40560	-0.612764862729774	-1.19862771225707	2.32562251478743	0.127259300894279	0.80852720006304
AT5G37140	-0.79276850328727	-1.623498595862	2.32552738020974	0.127267081100473	0.80852720006304
AT5G43700	-0.311348189800292	4.27469750975333	2.32548933339712	0.127270192757124	0.80852720006304
AT1G28100	-0.471486041606663	3.35472813085003	2.32533890639378	0.127282496250995	0.80852720006304
AT5G54060	1.05432447346748	0.0703188201279459	2.32502358302169	0.127308290989621	0.80852720006304
ATCG00050	-0.740125635236438	-3.20494491699328	2.3250105211848	0.127309359626636	0.80852720006304
AT5G26300	0.582270896690193	1.1790160190686	2.32468755431448	0.127335785911308	0.80852720006304
AT2G26660	0.2894209986003	5.66961321617847	2.3243911074391	0.127360047609301	0.80852720006304
AT3G50060	0.404855342751369	3.80223975957823	2.32338959197934	0.127442051326726	0.80852720006304
AT3G13080	0.58358255985572	8.39065331090952	2.32336912259549	0.127443727964921	0.80852720006304
AT3G12890	0.868215379992997	-3.15193094808986	2.32327421975773	0.127451501735191	0.80852720006304
AT1G59580	0.292189875737851	5.264258569857	2.32281989852225	0.127488723832615	0.80855841953573
AT5G17360	-0.799393382358641	2.30958896511007	2.32229056264973	0.127532107065289	0.80855841953573
AT3G17780	0.298153728234387	5.13792789030535	2.32208687760366	0.127548805031687	0.80855841953573
AT3G27560	0.266343553627271	5.07234957492798	2.32160985540411	0.127587920520815	0.808611158367138
AT2G31540	-0.516363139474467	-0.277809193927068	2.32037971844794	0.127688852514428	0.808958328042832
AT3G03560	0.34238885800441	5.76692053670633	2.32019132783242	0.127704317695759	0.808958328042832
